Gene,Non-unique Gene name,Annotation,No. isolates,No. sequences,Avg sequences per isolate,Genome fragment,Order within fragment,Accessory Fragment,Accessory Order with Fragment,QC,Min group size nuc,Max group size nuc,Avg group size nuc,AS3D7.gbk,Afa_C58.gbk,Atu_Ach5.gbk
8005_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
8006_two_component_sensor...fna,,,,,,,,,,,,,,1,1,1
8007_drrA.fna,,,,,,,,,,,,,,1,1,1
8008_afuA.fna,,,,,,,,,,,,,,1,1,1
8009_afuA.fna,,,,,,,,,,,,,,1,1,1
8010_afuB.fna,,,,,,,,,,,,,,1,1,1
8011_afuC.fna,,,,,,,,,,,,,,1,1,1
8012_inositol_monophospha...fna,,,,,,,,,,,,,,1,1,1
8013_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
8014_gmd.fna,,,,,,,,,,,,,,1,1,1
8015_fcl.fna,,,,,,,,,,,,,,1,1,1
8016_hypothetical_protein.fna,,,,,,,,,,,,,,1,1,1
8017_hypothetical_protein.fna,,,,,,,,,,,,,,0,1,0
8018_hypothetical_protein.fna,,,,,,,,,,,,,,1,1,1
8019_bme11.fna,,,,,,,,,,,,,,1,1,1
8020_bme12.fna,,,,,,,,,,,,,,1,1,1
8021_bme13.fna,,,,,,,,,,,,,,1,1,1
8022_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
8023_rfbF.fna,,,,,,,,,,,,,,1,1,1
8024_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
8025_dTDP-4-dehydrorhamno...fna,,,,,,,,,,,,,,1,1,1
8026_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
8027_NAD-dependent_epimer...fna,,,,,,,,,,,,,,1,1,1
8028_hemL.fna,,,,,,,,,,,,,,1,1,1
8029_two_component_respon...fna,,,,,,,,,,,,,,1,1,1
8030_two_component_sensor...fna,,,,,,,,,,,,,,0,1,0
8031_pssF.fna,,,,,,,,,,,,,,1,1,1
8032_pssL.fna,,,,,,,,,,,,,,1,1,1
8033_amsJ.fna,,,,,,,,,,,,,,1,1,1
8034_glycosyltransferase.fna,,,,,,,,,,,,,,1,1,1
8035_hypothetical_protein.fna,,,,,,,,,,,,,,1,1,1
8036_rfe.fna,,,,,,,,,,,,,,1,1,1
8037_bme2.fna,,,,,,,,,,,,,,0,1,0
8038_bme3.fna,,,,,,,,,,,,,,1,1,1
8039_bme4.fna,,,,,,,,,,,,,,1,1,1
8040_bme6.fna,,,,,,,,,,,,,,1,1,1
8041_bme7.fna,,,,,,,,,,,,,,1,1,1
8042_bme8.fna,,,,,,,,,,,,,,1,1,1
8043_lrp.fna,,,,,,,,,,,,,,1,1,1
8044_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
8045_hypothetical_protein.fna,,,,,,,,,,,,,,1,1,1
8046_hypothetical_protein.fna,,,,,,,,,,,,,,1,1,1
8047_fabG.fna,,,,,,,,,,,,,,1,1,1
8048_fatty_acid_CoA_ligas...fna,,,,,,,,,,,,,,1,1,1
8049_acaB.fna,,,,,,,,,,,,,,1,1,1
8050_transcriptional_regu...fna,,,,,,,,,,,,,,1,1,1
8051_dehydrogenase.fna,,,,,,,,,,,,,,1,1,1
8052_ABC_transporter-_sub...fna,,,,,,,,,,,,,,1,1,1
8053_ABC_transporter-_mem...fna,,,,,,,,,,,,,,1,1,1
8054_conserved_hypothetic...fna,,,,,,,,,,,,,,0,1,0
8055_conserved_hypothetic...fna,,,,,,,,,,,,,,0,1,0
8056_hypothetical_protein.fna,,,,,,,,,,,,,,0,1,0
8057_cga.fna,,,,,,,,,,,,,,1,1,1
8058_6-phosphogluconate_d...fna,,,,,,,,,,,,,,1,1,1
8059_glucose_6-phosphate_...fna,,,,,,,,,,,,,,1,1,1
8060_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
8061_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
8062_outer_membrane_lipop...fna,,,,,,,,,,,,,,1,1,1
8063_csgA.fna,,,,,,,,,,,,,,1,1,1
8064_hypothetical_protein.fna,,,,,,,,,,,,,,0,1,0
8065_deoR.fna,,,,,,,,,,,,,,1,1,1
8066_ABC_transporter-_sub...fna,,,,,,,,,,,,,,1,1,1
8067_ABC_transporter-_nuc...fna,,,,,,,,,,,,,,1,1,1
8068_rbsC.fna,,,,,,,,,,,,,,1,1,1
8069_ydeZ.fna,,,,,,,,,,,,,,1,1,1
8070_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
8071_rbsk.fna,,,,,,,,,,,,,,1,1,1
8072_deoC.fna,,,,,,,,,,,,,,1,1,1
8073_NADP-dependent_aldeh...fna,,,,,,,,,,,,,,1,1,1
8074_conserved_hypothetic...fna,,,,,,,,,,,,,,0,1,0
8075_citrate_synthase-lik...fna,,,,,,,,,,,,,,0,1,0
8076_hypothetical_protein.fna,,,,,,,,,,,,,,0,1,0
8077_hypothetical_protein.fna,,,,,,,,,,,,,,0,1,0
8078_conserved_hypothetic...fna,,,,,,,,,,,,,,0,1,0
8079_traA.fna,,,,,,,,,,,,,,1,1,1
8080_nucleotidyltransfera...fna,,,,,,,,,,,,,,1,1,1
8081_mobC.fna,,,,,,,,,,,,,,1,1,1
8082_traG.fna,,,,,,,,,,,,,,1,1,0
8083_conserved_hypothetic...fna,,,,,,,,,,,,,,0,1,1
8084_conserved_hypothetic...fna,,,,,,,,,,,,,,0,1,0
8085_istB.fna,,,,,,,,,,,,,,1,1,1
8086_istA.fna,,,,,,,,,,,,,,1,1,0
8087_transcriptional_regu...fna,,,,,,,,,,,,,,0,1,0
8088_oxidoreductase.fna,,,,,,,,,,,,,,0,1,0
8089_conserved_hypothetic...fna,,,,,,,,,,,,,,0,1,0
8090_hypothetical_protein.fna,,,,,,,,,,,,,,0,1,0
8091_putative_oxidoreduct...fna,,,,,,,,,,,,,,0,1,0
8092_hypothetical_protein.fna,,,,,,,,,,,,,,0,1,0
8093_NADP-dependent_quino...fna,,,,,,,,,,,,,,0,1,0
8094_transcriptional_regu...fna,,,,,,,,,,,,,,0,1,0
8095_transcriptional_regu...fna,,,,,,,,,,,,,,0,1,0
8096_hypothetical_protein.fna,,,,,,,,,,,,,,0,1,0
8097_conserved_hypothetic...fna,,,,,,,,,,,,,,0,1,0
8098_putative_oxidoreduct...fna,,,,,,,,,,,,,,0,1,0
8099_short-chain_dehydrog...fna,,,,,,,,,,,,,,0,1,0
8100_conserved_hypothetic...fna,,,,,,,,,,,,,,0,1,0
8101_hypothetical_protein.fna,,,,,,,,,,,,,,0,1,0
8102_hypothetical_protein.fna,,,,,,,,,,,,,,0,1,0
8103_transcriptional_regu...fna,,,,,,,,,,,,,,0,1,0
8104_hypothetical_protein.fna,,,,,,,,,,,,,,0,1,0
8105_hypothetical_protein.fna,,,,,,,,,,,,,,0,1,0
8106_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,0
8107_conserved_hypothetic...fna,,,,,,,,,,,,,,0,1,0
8108_conserved_hypothetic...fna,,,,,,,,,,,,,,0,1,0
8109_hypothetical_protein.fna,,,,,,,,,,,,,,0,1,0
8110_hypothetical_protein.fna,,,,,,,,,,,,,,0,1,0
8111_hypothetical_protein.fna,,,,,,,,,,,,,,0,1,0
8114_hypothetical_protein.fna,,,,,,,,,,,,,,0,1,0
8115_hypothetical_protein.fna,,,,,,,,,,,,,,0,1,0
8116_tnp.fna,,,,,,,,,,,,,,0,1,0
8117_hypothetical_protein.fna,,,,,,,,,,,,,,0,1,0
8118_acetyltransferase.fna,,,,,,,,,,,,,,0,1,1
8119_hypothetical_protein.fna,,,,,,,,,,,,,,1,1,1
8120_hypothetical_protein.fna,,,,,,,,,,,,,,0,1,0
8121_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
8122_maf.fna,,,,,,,,,,,,,,1,1,1
8123_aroE.fna,,,,,,,,,,,,,,1,1,1
8124_coaE.fna,,,,,,,,,,,,,,1,1,1
8125_dnaQ.fna,,,,,,,,,,,,,,1,1,1
8126_secB.fna,,,,,,,,,,,,,,1,1,1
8127_fxsA.fna,,,,,,,,,,,,,,1,1,1
8128_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
8129_mltA.fna,,,,,,,,,,,,,,1,1,1
8130_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
8131_transcriptional_regu...fna,,,,,,,,,,,,,,1,1,1
8132_gyrB.fna,,,,,,,,,,,,,,1,1,1
8133_NAD-P-H-flavin_oxido...fna,,,,,,,,,,,,,,1,1,1
8134_hpcE.fna,,,,,,,,,,,,,,1,1,1
8135_depA.fna,,,,,,,,,,,,,,1,1,1
8136_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
8137_trpF.fna,,,,,,,,,,,,,,1,1,1
8138_trpB.fna,,,,,,,,,,,,,,1,1,1
8139_trpA.fna,,,,,,,,,,,,,,1,1,1
8140_accD.fna,,,,,,,,,,,,,,1,1,1
8141_folC.fna,,,,,,,,,,,,,,1,1,1
8142_trxA.fna,,,,,,,,,,,,,,1,1,1
8143_uvrD.fna,,,,,,,,,,,,,,1,1,1
8144_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
8145_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
8146_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
8147_two_component_sensor...fna,,,,,,,,,,,,,,1,1,1
8148_hypothetical_protein.fna,,,,,,,,,,,,,,0,1,0
8149_ahcY.fna,,,,,,,,,,,,,,1,1,1
8150_ptsH.fna,,,,,,,,,,,,,,1,1,1
8151_PTS_system-_IIA_comp...fna,,,,,,,,,,,,,,1,1,1
8152_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
8153_chvG.fna,,,,,,,,,,,,,,1,1,1
8154_chvI.fna,,,,,,,,,,,,,,1,1,1
8155_pckA.fna,,,,,,,,,,,,,,1,1,1
8156_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
8157_panK.fna,,,,,,,,,,,,,,1,1,1
8158_hisE.fna,,,,,,,,,,,,,,1,1,1
8159_hisF.fna,,,,,,,,,,,,,,1,1,1
8160_hisA.fna,,,,,,,,,,,,,,1,1,1
8161_hisH.fna,,,,,,,,,,,,,,1,1,1
8162_Hypothetical_Protein.fna,,,,,,,,,,,,,,1,1,1
8163_hisB.fna,,,,,,,,,,,,,,1,1,1
8164_hslV.fna,,,,,,,,,,,,,,1,1,1
8165_hslU.fna,,,,,,,,,,,,,,1,1,1
8166_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
8167_glcB.fna,,,,,,,,,,,,,,1,1,1
8168_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
8169_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
8170_actR.fna,,,,,,,,,,,,,,1,1,1
8171_actS.fna,,,,,,,,,,,,,,1,1,1
8172_hrpB.fna,,,,,,,,,,,,,,1,1,1
8175_recQ.fna,,,,,,,,,,,,,,1,1,1
8176_frcR.fna,,,,,,,,,,,,,,1,1,1
8177_frcB.fna,,,,,,,,,,,,,,1,1,1
8178_frcC.fna,,,,,,,,,,,,,,1,1,1
8179_frcA.fna,,,,,,,,,,,,,,1,1,1
8180_putative_kinase.fna,,,,,,,,,,,,,,1,1,1
8181_nrdH.fna,,,,,,,,,,,,,,1,1,1
8182_nrdI.fna,,,,,,,,,,,,,,1,1,1
8183_nrdE.fna,,,,,,,,,,,,,,1,1,1
8184_nrdF.fna,,,,,,,,,,,,,,1,1,1
8185_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
8186_recF-like_protein.fna,,,,,,,,,,,,,,1,1,1
8187_moeB.fna,,,,,,,,,,,,,,1,1,1
8188_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
8189_hypothetical_protein.fna,,,,,,,,,,,,,,0,1,0
8190_D-isomer_specific_2-...fna,,,,,,,,,,,,,,1,1,1
8191_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
8192_Atu0079-1_mutant_of_...fna,,,,,,,,,,,,,,1,1,1
8193_permease.fna,,,,,,,,,,,,,,1,1,1
8194_rsmC.fna,,,,,,,,,,,,,,1,1,1
8195_pnpA.fna,,,,,,,,,,,,,,1,1,1
8196_rpsO.fna,,,,,,,,,,,,,,1,1,1
8197_truB.fna,,,,,,,,,,,,,,1,1,1
8198_rbfA.fna,,,,,,,,,,,,,,1,1,1
8199_infB.fna,,,,,,,,,,,,,,1,1,1
8200_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
8201_nusA.fna,,,,,,,,,,,,,,1,1,1
8202_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
8203_MFS_permease.fna,,,,,,,,,,,,,,1,1,1
8204_mltB.fna,,,,,,,,,,,,,,1,1,1
8205_recR.fna,,,,,,,,,,,,,,1,1,1
8206_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
8207_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
8208_DNA_polymerase_III-_...fna,,,,,,,,,,,,,,1,1,1
8209_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
8210_mutT-nudix_family_pr...fna,,,,,,,,,,,,,,1,1,1
8211_pheA.fna,,,,,,,,,,,,,,1,1,1
8212_kdsB.fna,,,,,,,,,,,,,,1,1,1
8213_cycM.fna,,,,,,,,,,,,,,1,1,1
8214_exopolysaccharide_pr...fna,,,,,,,,,,,,,,1,1,1
8215_pbpC.fna,,,,,,,,,,,,,,1,1,1
8216_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
8217_hypothetical_protein.fna,,,,,,,,,,,,,,0,1,0
8218_cspA.fna,,,,,,,,,,,,,,1,1,1
8219_hypothetical_protein.fna,,,,,,,,,,,,,,0,1,0
8220_putative_metalloprot...fna,,,,,,,,,,,,,,1,1,1
8221_transcriptional_regu...fna,,,,,,,,,,,,,,1,1,1
8222_hypothetical_protein.fna,,,,,,,,,,,,,,0,1,0
8223_polA.fna,,,,,,,,,,,,,,1,1,1
8224_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
8225_rpmF.fna,,,,,,,,,,,,,,1,1,1
8226_two_component_sensor...fna,,,,,,,,,,,,,,1,1,1
8227_dctD.fna,,,,,,,,,,,,,,1,1,1
8228_hypothetical_protein.fna,,,,,,,,,,,,,,0,1,0
8229_conserved_hypothetic...fna,,,,,,,,,,,,,,0,1,0
8230_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
8231_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
8232_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
8233_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
8234_dnaJ.fna,,,,,,,,,,,,,,1,1,1
8235_dnaK.fna,,,,,,,,,,,,,,1,1,1
8236_hypothetical_protein.fna,,,,,,,,,,,,,,1,1,1
8237_msrA.fna,,,,,,,,,,,,,,1,1,1
8238_membrane_lipoprotein.fna,,,,,,,,,,,,,,1,1,1
8239_ABC_transporter-_nuc...fna,,,,,,,,,,,,,,1,1,1
8240_ABC_transporter-_mem...fna,,,,,,,,,,,,,,1,1,1
8241_ABC_transporter-_mem...fna,,,,,,,,,,,,,,1,1,1
8242_cdd.fna,,,,,,,,,,,,,,1,1,1
8243_deoD.fna,,,,,,,,,,,,,,1,1,1
8244_deoC.fna,,,,,,,,,,,,,,1,1,1
8245_deoA.fna,,,,,,,,,,,,,,1,1,1
8246_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
8247_upp.fna,,,,,,,,,,,,,,1,1,1
8248_add.fna,,,,,,,,,,,,,,1,1,1
8249_drm.fna,,,,,,,,,,,,,,1,1,1
8250_surf.fna,,,,,,,,,,,,,,1,1,1
8251_cyoD.fna,,,,,,,,,,,,,,1,1,1
8252_cyoC.fna,,,,,,,,,,,,,,1,1,1
8253_cyoB.fna,,,,,,,,,,,,,,1,1,1
8254_cyoA.fna,,,,,,,,,,,,,,1,1,1
8255_MFS_permease.fna,,,,,,,,,,,,,,1,1,1
8256_hypothetical_protein.fna,,,,,,,,,,,,,,0,1,0
8257_gltB.fna,,,,,,,,,,,,,,1,1,1
8258_cysJ.fna,,,,,,,,,,,,,,1,1,1
8259_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
8260_Atu0148-1_mutant_of_...fna,,,,,,,,,,,,,,1,1,1
8261_fabI.fna,,,,,,,,,,,,,,1,1,1
8262_fabB.fna,,,,,,,,,,,,,,1,1,1
8263_fabA.fna,,,,,,,,,,,,,,1,1,1
8264_hypothetical_protein.fna,,,,,,,,,,,,,,1,1,1
8265_irr.fna,,,,,,,,,,,,,,1,1,1
8266_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
8267_hypothetical_protein.fna,,,,,,,,,,,,,,1,1,1
8268_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
8269_ABC_transporter-_sub...fna,,,,,,,,,,,,,,1,1,1
8270_ABC_transporter-_mem...fna,,,,,,,,,,,,,,1,1,1
8271_ABC_transporter-_nuc...fna,,,,,,,,,,,,,,1,1,1
8272_hutC.fna,,,,,,,,,,,,,,1,1,1
8273_exbB.fna,,,,,,,,,,,,,,1,1,1
8274_exbD.fna,,,,,,,,,,,,,,1,1,1
8275_tonB.fna,,,,,,,,,,,,,,1,1,1
8276_putative_malate_dehy...fna,,,,,,,,,,,,,,1,1,1
8277_hypothetical_protein.fna,,,,,,,,,,,,,,1,1,1
8278_hypothetical_protein.fna,,,,,,,,,,,,,,0,1,0
8279_transcriptional_regu...fna,,,,,,,,,,,,,,1,1,1
8280_gmk.fna,,,,,,,,,,,,,,1,1,1
8281_phnM.fna,,,,,,,,,,,,,,1,1,1
8282_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
8283_phnE.fna,,,,,,,,,,,,,,1,1,1
8284_phnE.fna,,,,,,,,,,,,,,1,1,1
8285_phnD.fna,,,,,,,,,,,,,,1,1,1
8286_phnC.fna,,,,,,,,,,,,,,1,1,1
8287_acetyltransferase.fna,,,,,,,,,,,,,,1,1,1
8288_phnL.fna,,,,,,,,,,,,,,1,1,1
8289_phnK.fna,,,,,,,,,,,,,,1,1,1
8290_phnJ.fna,,,,,,,,,,,,,,1,1,1
8291_phnI.fna,,,,,,,,,,,,,,1,1,1
8292_phnH.fna,,,,,,,,,,,,,,1,1,1
8293_phnG.fna,,,,,,,,,,,,,,1,1,1
8294_transcriptional_regu...fna,,,,,,,,,,,,,,1,1,1
8295_dapB.fna,,,,,,,,,,,,,,1,1,1
8296_glk.fna,,,,,,,,,,,,,,1,1,1
8297_mgsA.fna,,,,,,,,,,,,,,1,1,1
8298_mepA.fna,,,,,,,,,,,,,,1,1,1
8299_ABC_transporter-_sub...fna,,,,,,,,,,,,,,1,1,1
8300_ABC_transporter-_mem...fna,,,,,,,,,,,,,,1,1,1
8301_ABC_transporter-_mem...fna,,,,,,,,,,,,,,1,1,1
8302_ABC_transporter-_nuc...fna,,,,,,,,,,,,,,1,1,1
8303_glnA.fna,,,,,,,,,,,,,,1,1,1
8304_ordL.fna,,,,,,,,,,,,,,1,1,1
8305_gntK.fna,,,,,,,,,,,,,,1,1,1
8306_ABC_transporter-_mem...fna,,,,,,,,,,,,,,1,1,1
8307_ABC_transporter-_nuc...fna,,,,,,,,,,,,,,1,1,1
8308_ABC_transporter-_mem...fna,,,,,,,,,,,,,,1,1,1
8309_ABC_transporter-_sub...fna,,,,,,,,,,,,,,1,1,1
8310_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
8311_aau3.fna,,,,,,,,,,,,,,1,1,1
8312_ABC_transporter-_sub...fna,,,,,,,,,,,,,,1,1,1
8313_conserved_hypothetic...fna,,,,,,,,,,,,,,0,1,0
8314_conserved_hypothetic...fna,,,,,,,,,,,,,,0,1,0
8315_mmsA.fna,,,,,,,,,,,,,,1,1,1
8316_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
8317_transcriptional_regu...fna,,,,,,,,,,,,,,1,1,1
8318_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
8319_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
8320_conserved_hypothetic...fna,,,,,,,,,,,,,,0,1,0
8321_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
8322_hypothetical_protein.fna,,,,,,,,,,,,,,1,1,1
8323_pncB.fna,,,,,,,,,,,,,,1,1,1
8324_leucine_aminopeptida...fna,,,,,,,,,,,,,,1,1,1
8325_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
8326_ctpI.fna,,,,,,,,,,,,,,1,1,1
8327_ctpH.fna,,,,,,,,,,,,,,1,1,1
8328_ctpG.fna,,,,,,,,,,,,,,1,1,1
8329_ctpF.fna,,,,,,,,,,,,,,1,1,1
8330_ctpE.fna,,,,,,,,,,,,,,1,1,1
8331_ctpD.fna,,,,,,,,,,,,,,1,1,1
8332_ctpC.fna,,,,,,,,,,,,,,1,1,1
8333_ctpB.fna,,,,,,,,,,,,,,1,1,1
8334_ctpA.fna,,,,,,,,,,,,,,1,1,1
8335_hypothetical_protein.fna,,,,,,,,,,,,,,0,1,0
8336_PilQ.fna,,,,,,,,,,,,,,1,1,1
8337_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
8338_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
8339_hypothetical_protein.fna,,,,,,,,,,,,,,0,1,0
8340_guaA.fna,,,,,,,,,,,,,,1,1,1
8341_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
8342_lysozyme.fna,,,,,,,,,,,,,,1,1,1
8343_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
8344_transcriptional_regu...fna,,,,,,,,,,,,,,1,1,1
8345_conserved_hypothetic...fna,,,,,,,,,,,,,,0,1,0
8346_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
8347_oxidoreductase.fna,,,,,,,,,,,,,,1,1,1
8348_transcriptional_regu...fna,,,,,,,,,,,,,,1,1,1
8349_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
8350_lepA.fna,,,,,,,,,,,,,,1,1,1
8351_carbon-nitrogen_hydr...fna,,,,,,,,,,,,,,1,1,1
8352_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
8353_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
8354_transcriptional_regu...fna,,,,,,,,,,,,,,1,1,1
8355_acetyltransferase.fna,,,,,,,,,,,,,,1,1,1
8356_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
8357_transcriptional_regu...fna,,,,,,,,,,,,,,1,1,1
8358_ABC_transporter-_sub...fna,,,,,,,,,,,,,,1,1,1
8359_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
8360_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
8361_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
8362_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
8363_infC.fna,,,,,,,,,,,,,,1,1,1
8364_rpmI.fna,,,,,,,,,,,,,,1,1,1
8365_rplT.fna,,,,,,,,,,,,,,1,1,1
8366_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
8367_pheS.fna,,,,,,,,,,,,,,1,1,1
8368_pheT.fna,,,,,,,,,,,,,,1,1,1
8369_aldo-keto_reductase.fna,,,,,,,,,,,,,,1,1,1
8370_transcriptional_regu...fna,,,,,,,,,,,,,,1,1,1
8371_acetyltransferase.fna,,,,,,,,,,,,,,1,1,1
8372_oxidoreductase.fna,,,,,,,,,,,,,,1,1,1
8373_transcriptional_regu...fna,,,,,,,,,,,,,,1,1,1
8374_hydrolase.fna,,,,,,,,,,,,,,1,1,1
8375_oxidoreductase.fna,,,,,,,,,,,,,,1,1,1
8376_hypothetical_protein.fna,,,,,,,,,,,,,,1,1,1
8377_hypothetical_protein.fna,,,,,,,,,,,,,,1,1,0
8378_xseA.fna,,,,,,,,,,,,,,1,1,1
8379_mandelate_racemase_-...fna,,,,,,,,,,,,,,1,1,1
8380_transcriptional_regu...fna,,,,,,,,,,,,,,1,1,1
8381_pecS.fna,,,,,,,,,,,,,,1,1,1
8382_pecM.fna,,,,,,,,,,,,,,1,1,1
8383_ampS.fna,,,,,,,,,,,,,,1,1,1
8384_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
8385_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
8386_hypothetical_protein.fna,,,,,,,,,,,,,,0,1,0
8387_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
8388_transcriptional_regu...fna,,,,,,,,,,,,,,0,1,0
8389_hypothetical_protein.fna,,,,,,,,,,,,,,0,1,0
8390_guaA.fna,,,,,,,,,,,,,,1,1,1
8391_pfs.fna,,,,,,,,,,,,,,1,1,1
8392_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
8393_tspO.fna,,,,,,,,,,,,,,1,1,1
8394_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
8395_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
8396_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
8397_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
8398_sun.fna,,,,,,,,,,,,,,1,1,1
8399_rare_lipoprotein_A.fna,,,,,,,,,,,,,,1,1,1
8400_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
8401_iron-sulfur_cluster_...fna,,,,,,,,,,,,,,1,1,1
8402_glutathione_S-transf...fna,,,,,,,,,,,,,,1,1,1
8403_bacA.fna,,,,,,,,,,,,,,1,1,1
8404_hypothetical_protein.fna,,,,,,,,,,,,,,0,1,0
8405_NADH-ubiquinone_oxid...fna,,,,,,,,,,,,,,1,1,1
8406_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
8407_pyrF.fna,,,,,,,,,,,,,,1,1,1
8408_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
8409_methyltransferase.fna,,,,,,,,,,,,,,1,1,1
8410_dnaN.fna,,,,,,,,,,,,,,1,1,1
8411_tetrapyrrole_methyla...fna,,,,,,,,,,,,,,1,1,1
8412_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
8413_nodL.fna,,,,,,,,,,,,,,1,1,1
8414_ugpA.fna,,,,,,,,,,,,,,1,1,1
8415_ugpA.fna,,,,,,,,,,,,,,1,1,1
8416_ugpE.fna,,,,,,,,,,,,,,1,1,1
8417_ugpC.fna,,,,,,,,,,,,,,1,1,1
8418_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
8419_gshB.fna,,,,,,,,,,,,,,1,1,1
8420_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
8421_cysK.fna,,,,,,,,,,,,,,1,1,1
8422_RhtB_family_transpor...fna,,,,,,,,,,,,,,1,1,1
8423_dut.fna,,,,,,,,,,,,,,1,1,1
8424_prfC.fna,,,,,,,,,,,,,,1,1,1
8425_dfp.fna,,,,,,,,,,,,,,1,1,1
8426_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
8427_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
8428_aarF.fna,,,,,,,,,,,,,,1,1,1
8429_ubiE.fna,,,,,,,,,,,,,,1,1,1
8430_mutM.fna,,,,,,,,,,,,,,1,1,1
8431_fadB.fna,,,,,,,,,,,,,,1,1,1
8432_rpsT.fna,,,,,,,,,,,,,,1,1,1
8433_dnaA.fna,,,,,,,,,,,,,,1,1,1
8434_hemN.fna,,,,,,,,,,,,,,1,1,1
8435_ham1.fna,,,,,,,,,,,,,,1,1,1
8436_rph.fna,,,,,,,,,,,,,,1,1,1
